bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Percentage video occupancy,Bitrate video,Number videos,anomaly_throughput,anomaly_congestion,anomaly_packet_loss,anomaly_latency,anomaly_jitter,anomaly
2,0.36,4.56,0.0,170.5,0.43,1,1,0,1,120,1336,1,0,0,1,0,1,1
2,0.84,100.64,0.0,29.53,0.59,0,1,0,1,100,1670,2,1,1,1,0,1,1
2,1.27,3.38,17.01683896453791,118.78,0.31,1,1,0,0,100,1336,6,0,1,1,0,0,1
2,0.58,34.41,7.387418825826478,122.32,0.62,0,0,0,1,120,1336,2,1,0,1,0,1,1
2,1.69,134.37,0.0,86.49,1.39,0,0,0,1,100,167,2,0,0,1,0,0,1
2,0.05,106.04,0.0,3051.58,0.18,0,0,0,1,120,2004,2,0,0,1,0,1,1
2,0.05,86.87,0.0,5.05,0.18,0,0,0,0,80,835,1,0,1,1,1,1,1
2,1.76,134.37,0.0,47.01,0.18,1,0,0,1,10,1336,1,1,1,0,0,0,1
2,0.05,98.43,14.914149535573,32.14,0.18,0,0,0,1,80,1670,1,0,0,1,1,1,1
2,0.05,114.35,39.935498174201385,269.14,0.88,1,1,0,1,100,2004,6,0,0,1,0,0,1
2,0.05,91.82,0.0,1166.91,0.18,1,0,0,1,100,1670,1,0,1,1,1,0,1
2,0.08,48.31,5.003958288716996,5.05,1.11,1,1,0,1,120,167,2,0,1,1,0,0,1
2,5.23,112.96,0.0,3051.58,0.18,1,0,0,1,80,1670,2,0,0,1,0,1,1
2,2.33,98.42,0.0,241.98,0.18,0,0,0,1,120,835,2,0,0,1,0,1,1
2,0.05,0.06,0.0,284.92,0.18,0,1,0,1,120,0,1,0,1,0,1,0,1
2,1.0,77.06,0.0,5.05,0.18,1,0,0,1,120,1336,1,0,0,0,1,0,1
2,5.98,66.31,0.0,95.35,1.12,1,0,0,1,100,835,1,1,1,1,0,1,1
2,0.56,69.55,14.79658886929202,191.86,0.72,0,1,0,1,50,1670,1,0,0,1,0,0,1
2,0.05,134.37,42.061187183723746,145.97,1.14,1,0,0,0,120,2004,1,1,0,1,1,0,1
2,1.61,92.53,0.0,305.61,0.18,1,0,0,1,80,167,2,1,1,1,1,1,1
2,0.68,134.37,0.0,793.95,0.56,0,0,0,0,120,167,1,0,0,1,0,1,1
2,0.05,123.28,0.0,176.14,0.58,0,1,0,1,20,1670,6,0,1,0,1,0,1
2,0.05,134.37,17.01049585073377,202.11,0.18,0,0,0,0,100,835,1,0,1,1,0,0,1
2,1.55,42.8,6.783906109058144,5.05,0.18,0,0,0,1,100,2004,2,0,1,0,0,1,1
2,0.05,134.37,10.71195215852551,207.6,0.48,0,0,0,0,100,1670,2,0,0,1,1,1,1
2,4.84,134.37,0.0,730.5,0.26,1,1,0,1,100,2004,2,0,0,1,0,0,1
2,1.81,62.02,35.975142123527476,107.21,1.08,1,1,0,1,100,835,2,0,0,1,0,0,1
2,0.05,129.16,12.154244165274779,263.56,1.82,1,0,0,1,10,1336,2,0,0,1,1,0,1
2,0.73,134.37,17.82729807223646,5.05,2.26,0,0,0,0,50,334,2,1,0,1,0,1,1
2,5.07,134.37,6.484873314583437,155.38,0.38,0,0,0,0,120,835,1,1,1,1,0,1,1
2,2.59,119.14,19.72510318534636,39.85,1.04,1,1,0,1,80,0,1,1,0,1,1,0,1
2,1.82,100.19,1.7808669557287793,224.7,0.18,0,1,0,1,100,167,1,1,1,1,0,1,1
2,0.05,112.32,26.899953038989896,5.05,0.18,0,0,0,0,10,2004,1,1,0,1,1,0,1
2,0.05,95.15,0.5053460115932502,42.33,0.68,0,0,0,1,50,1670,1,0,1,1,1,1,1
2,0.73,110.22,19.027714098101036,217.17,0.63,1,1,0,1,50,2004,5,0,0,1,0,0,1
2,1.18,134.37,34.04079398759217,117.33,1.8,0,0,0,0,0,1670,1,0,0,0,0,1,1
2,0.77,47.67,0.0,43.25,0.18,0,0,0,1,120,1670,1,0,1,1,1,1,1
2,1.67,123.77,0.3128039588432472,194.18,0.67,1,0,0,1,120,167,1,0,0,1,0,1,1
2,2.8,100.1,3.9971695339134445,300.09,0.18,1,0,0,0,100,334,6,0,1,1,1,0,1
2,5.13,131.25,26.254775458395873,141.3,0.69,1,1,0,1,100,167,1,0,0,1,0,1,1
2,0.05,100.12,0.0,38.66,0.18,0,0,0,1,120,1336,1,1,0,1,1,0,1
2,1.37,83.06,0.0,247.61,0.92,0,0,0,1,100,2004,1,0,1,0,1,0,1
2,0.05,122.42,52.5,6.44,0.4,1,1,0,1,10,2004,1,0,0,1,0,1,1
2,1.16,134.37,8.525661174855163,5.05,2.12,1,0,0,1,10,1336,1,1,0,0,0,1,1
2,0.65,134.37,27.340695270482946,317.96,0.18,0,0,0,0,80,1336,2,0,0,1,0,0,1
2,0.05,34.52,0.0,131.4,0.8,0,0,0,1,50,1670,3,0,0,1,0,1,1
2,1.05,134.37,18.57113695514518,873.01,0.61,0,0,0,1,120,2004,2,1,0,1,0,0,1
2,1.05,83.36,0.0,1935.89,0.18,1,1,0,1,80,1670,2,0,0,0,0,0,1
2,2.4,131.36,5.103336038348258,1203.01,0.47,0,0,0,1,80,835,2,0,0,1,0,1,1
2,0.18,134.37,41.23426419350997,134.05,1.32,1,1,0,1,10,1670,2,1,0,1,1,0,1
2,1.55,120.7,1.3647624667589504,201.71,0.65,0,0,0,0,120,1336,5,1,1,0,0,0,1
2,0.96,130.72,6.183328295221294,204.97,1.16,1,0,0,1,20,1670,1,1,0,1,1,1,1
2,5.49,134.37,17.360557739076484,84.92,0.18,0,0,0,1,50,1336,1,0,1,1,1,0,1
2,0.05,97.38,0.0,117.8,0.89,0,0,0,1,50,167,1,0,0,0,0,1,1
2,5.46,124.11,3.87020571980063,262.84,0.18,1,0,0,1,50,1336,1,0,0,1,0,1,1
2,0.53,132.97,25.411027083574048,156.64,0.18,1,0,0,1,50,1670,1,0,1,1,0,0,1
2,0.05,117.02,0.0,989.6,0.77,0,1,0,1,100,1336,1,0,0,1,1,0,1
2,0.46,110.29,2.6029056746563146,5.05,0.18,1,0,0,1,80,1336,2,1,0,1,1,0,1
2,0.46,101.55,0.0,5.05,0.18,0,0,0,1,80,835,1,0,1,1,0,0,1
2,0.05,119.44,0.0,156.54,0.18,1,0,0,1,50,835,2,1,0,0,1,1,1
2,1.18,101.82,0.0,1539.22,0.18,1,0,0,1,120,1670,4,0,0,1,0,0,1
2,1.77,97.41,2.37925258658041,71.31,1.19,1,0,0,1,10,1336,1,0,0,1,1,0,1
2,0.05,106.48,10.770303176398308,86.93,0.52,1,1,0,0,120,2004,1,1,0,1,0,1,1
2,1.16,97.55,0.0,337.93,1.51,1,0,0,1,80,1336,2,0,0,1,1,0,1
2,3.96,95.48,20.893815661797298,5.05,0.18,0,0,0,1,100,1670,1,1,0,0,0,0,1
2,0.05,57.0,0.0,226.04,0.18,1,1,0,1,80,1336,1,0,0,0,1,0,1
2,1.39,90.62,18.927914421425594,205.25,0.18,0,0,0,1,50,1336,2,0,0,0,1,1,1
2,1.41,106.84,0.0,45.48,0.18,1,0,0,0,100,1336,2,1,0,1,0,1,1
2,1.0,110.59,0.0,149.65,0.18,0,0,0,0,20,835,1,0,0,1,0,0,1
2,0.88,130.16,35.662944172402206,158.55,0.18,1,1,0,0,120,2004,4,1,0,1,0,0,1
2,0.18,132.27,15.397564246969639,1172.96,0.18,1,0,0,1,100,167,2,1,1,0,0,1,1
2,0.99,0.06,4.816744428899948,41.38,0.93,1,0,0,0,50,167,1,0,1,1,1,0,1
2,1.12,35.07,6.137660115440518,105.75,0.18,0,0,0,1,120,1670,1,0,1,0,0,0,1
2,1.94,129.51,0.0,5.05,0.18,0,1,0,1,10,1670,2,1,0,1,0,0,1
2,1.24,106.03,0.0,5.05,1.08,1,1,0,0,50,1670,2,1,1,1,1,1,1
2,0.66,36.42,21.08421775260814,356.62,0.32,0,0,0,1,80,1670,2,1,0,1,0,0,1
2,0.05,134.37,0.0,177.15,0.18,1,0,0,1,80,2004,1,1,0,0,0,0,1
2,0.13,83.97,33.62169200988322,233.64,0.18,1,0,0,1,100,1670,2,1,1,0,0,1,1
2,0.05,115.45,0.0,270.85,0.18,0,1,0,1,0,2004,1,1,0,1,0,0,1
2,0.86,134.37,21.030863847661934,159.49,0.18,0,0,0,1,80,2004,2,0,0,1,1,1,1
2,0.05,125.51,0.0,1046.56,3.19,1,1,0,0,80,1336,2,1,0,1,0,0,1
2,0.16,129.43,0.0,127.7,0.19,1,0,0,1,80,2004,2,1,0,1,0,1,1
2,0.05,65.56,18.50071832841436,5.05,0.37,0,0,0,0,80,1336,1,1,0,1,0,1,1
2,0.71,116.26,0.0,118.03,1.89,1,0,0,0,80,1670,2,1,0,1,0,1,1
2,1.24,130.46,4.113665383065317,5.05,2.2,0,0,0,1,80,1670,1,0,0,1,1,1,1
2,1.22,132.33,21.90613291115818,754.63,1.35,1,1,0,0,100,2004,2,0,1,1,0,0,1
2,0.7,96.68,0.0,146.58,0.18,0,0,0,0,100,1336,1,0,1,0,1,0,1
2,0.05,55.08,18.97265489238795,184.64,1.62,0,0,0,1,120,1336,2,0,0,1,0,0,1
2,0.05,125.61,0.0,69.53,0.18,1,1,0,1,80,835,1,0,1,1,1,1,1
2,5.34,114.7,6.042752080510459,5.05,0.55,0,1,0,1,50,2004,2,0,1,1,0,0,1
2,0.1,95.26,0.0,312.82,0.18,0,1,0,1,50,1670,1,0,0,1,1,1,1
2,0.43,109.19,28.025880945786263,5.05,0.66,0,1,0,1,80,835,1,1,0,0,0,0,1
2,1.26,85.86,0.9353678157079202,387.48,0.18,1,0,0,1,0,835,1,1,1,0,1,0,1
2,0.75,128.91,0.0,114.71,1.01,0,1,0,1,100,1336,2,1,0,1,0,0,1
2,2.53,108.39,0.0,5.05,0.18,1,0,0,1,120,1670,2,0,1,1,0,0,1
2,0.83,61.75,5.029613762200782,168.36,2.77,1,1,0,1,80,1670,1,0,0,1,0,0,1
2,0.05,102.11,0.0,164.05,0.18,0,0,0,1,80,1670,1,0,1,1,1,0,1
2,0.05,132.46,0.0,139.02,0.18,0,1,0,1,120,1336,2,1,0,1,0,1,1
2,0.05,94.45,0.0,1492.04,1.1,0,0,0,1,80,1336,2,0,0,0,1,0,1
2,1.48,127.41,11.286000241727638,5.05,0.18,0,0,0,1,80,2004,1,0,0,0,0,0,1
2,1.35,78.59,18.751985478435397,1512.87,2.55,0,0,0,0,100,1670,2,0,1,1,0,1,1
2,0.97,112.75,3.2721618066483487,258.08,0.18,1,0,0,1,120,1670,1,0,1,1,1,1,1
2,0.48,106.16,0.0,92.91,1.14,0,0,0,1,100,1336,2,0,0,1,0,0,1
2,0.35,118.34,0.0,1515.57,0.18,0,0,0,1,100,1336,2,0,0,1,1,0,1
2,0.05,100.32,48.0880414221689,146.49,0.42,0,0,0,1,100,2004,2,1,0,1,0,0,1
2,0.05,127.95,0.0,5.05,0.31,0,0,0,1,80,1336,1,0,0,0,0,0,1
2,5.5,126.07,5.638043994811479,61.42,0.18,0,0,0,1,80,167,1,0,0,1,0,0,1
2,0.93,58.25,0.0,1166.91,0.23,1,0,0,0,80,1670,1,1,1,1,1,0,1
2,0.05,40.32,10.697990055067113,186.35,2.94,1,1,0,1,120,835,1,0,0,1,1,1,1
2,3.76,91.58,20.84535588717814,248.39,0.8,1,0,0,0,80,835,1,0,1,0,1,0,1
2,1.13,68.6,0.0,5.05,0.78,0,0,0,0,80,2004,1,0,0,1,0,1,1
2,0.59,121.2,16.36603543076392,791.96,0.18,0,0,0,1,120,167,1,0,1,1,0,0,1
2,0.05,134.37,0.0,18.33,0.25,0,1,0,1,120,167,2,1,1,1,0,0,1
2,0.55,128.02,0.0,281.71,1.05,1,1,0,1,80,1670,1,0,1,1,1,1,1
2,1.49,68.3,0.0,183.41,0.26,0,0,0,1,100,1670,1,0,0,0,1,1,1
2,1.34,129.17,17.73881305252813,72.31,0.18,0,1,0,1,100,835,2,0,0,1,0,0,1
2,2.16,111.04,0.0,5.05,0.35,0,1,0,0,50,2004,2,0,0,0,0,1,1
2,1.77,85.65,5.74373084646089,5.05,0.18,1,0,0,1,50,2004,2,0,1,1,0,0,1
2,0.05,100.42,0.0,7.67,0.18,0,0,0,1,80,1336,2,1,0,0,1,0,1
2,0.05,134.37,19.8507063012943,62.41,0.18,0,0,0,0,20,835,1,1,0,1,0,1,1
2,1.9,107.79,4.353334671938432,226.78,0.42,0,1,0,0,80,167,1,1,1,1,0,0,1
2,0.57,97.76,17.119391894464187,187.95,1.52,0,1,0,1,120,1670,1,0,1,1,0,1,1
2,0.05,73.38,0.0,201.32,0.18,1,1,0,0,10,1336,1,0,0,0,1,1,1
2,4.9,134.37,20.268114417163744,7.86,1.28,0,0,0,0,100,2004,2,1,1,1,1,1,1
2,0.05,21.65,0.0,5.05,1.29,0,1,0,0,10,1670,1,1,0,1,1,1,1
2,0.05,110.63,5.100667025194909,167.13,1.01,0,0,0,1,100,1336,1,0,0,1,1,0,1
2,0.05,134.37,0.0,150.5,0.66,0,0,0,1,50,2004,1,1,0,1,0,0,1
2,0.76,128.18,0.0,70.94,1.04,0,0,0,1,80,2004,2,1,0,1,0,0,1
2,0.05,106.29,11.474880937698298,140.12,0.56,0,0,0,1,10,835,6,1,0,1,1,1,1
2,0.05,86.47,0.0,3051.58,0.18,0,0,0,1,120,835,1,0,0,1,0,0,1
2,0.77,93.37,0.0,172.12,0.18,0,1,0,1,100,1336,4,1,0,1,0,1,1
2,0.05,131.93,48.445803299682865,65.46,0.49,0,0,0,0,80,1670,1,1,0,0,0,0,1
2,0.05,134.37,0.0,1302.27,0.18,0,0,0,1,120,167,0,0,1,0,0,1,1
2,0.46,134.37,18.582119255695353,74.98,0.24,0,1,0,1,120,1336,2,1,0,1,1,0,1
2,0.67,134.37,24.07809185776577,239.73,0.18,0,0,0,1,80,2004,3,1,0,0,1,0,1
2,0.2,82.23,3.822796416316569,315.92,0.18,0,0,0,1,120,1670,2,0,0,1,0,1,1
2,0.05,80.66,0.0,101.96,2.66,0,0,0,1,80,1670,1,1,0,1,0,0,1
2,0.05,65.35,0.0,14.56,0.18,0,0,0,1,120,167,2,1,1,1,0,0,1
2,0.05,111.0,36.37972376707653,186.6,0.18,1,0,0,1,120,2004,1,0,1,0,1,1,1
2,0.05,96.65,27.95860938686485,74.72,0.18,0,1,0,1,50,1336,2,0,0,1,1,1,1
2,6.15,39.01,0.5514507352981681,113.97,0.18,1,1,0,0,10,1336,3,0,1,1,1,0,1
2,0.99,73.81,0.0,237.66,1.44,0,0,0,0,120,835,1,0,0,0,0,1,1
2,0.76,0.06,0.0,75.02,0.78,1,0,0,0,120,2004,0,1,1,1,0,0,1
2,1.69,88.7,52.5,56.44,0.97,0,0,0,0,80,835,1,1,1,1,1,1,1
2,0.05,134.37,20.104839488329382,200.8,0.18,0,0,0,1,80,167,1,1,0,1,1,0,1
2,0.05,102.74,18.14506970976151,337.17,0.5,0,0,0,0,50,1336,3,1,1,1,1,0,1
2,0.05,110.82,0.0,959.97,0.18,1,1,0,1,10,334,2,0,0,1,1,0,1
2,1.4,117.28,24.91742424183682,181.94,0.18,1,1,0,0,100,835,1,0,0,1,0,0,1
2,1.15,134.37,0.0,39.72,0.18,0,1,0,1,80,167,1,0,0,0,0,0,1
2,1.08,38.88,27.186254493400803,5.05,2.62,0,0,0,1,120,835,2,1,0,0,0,0,1
2,1.43,130.59,0.0,186.25,0.87,1,0,0,1,80,2004,1,1,0,1,1,0,1
2,2.24,96.39,0.0,173.53,0.81,0,1,0,1,50,2004,1,0,0,1,0,1,1
2,0.96,105.0,11.70838638503977,853.37,0.18,1,0,0,1,50,1336,1,0,1,1,0,1,1
2,0.05,85.37,19.38897948934833,186.01,0.18,0,0,0,1,100,1670,1,0,0,1,0,0,1
2,1.71,124.19,0.0,102.79,0.18,0,0,0,1,10,1336,1,0,0,1,0,0,1
2,1.62,134.37,10.242355406536344,914.15,0.18,0,0,0,0,80,835,1,0,0,0,0,0,1
2,2.6,102.45,0.0,90.18,0.18,0,0,0,0,10,0,1,0,0,0,1,0,1
2,0.05,57.01,22.19461367239866,80.47,0.18,1,0,0,1,80,1670,1,1,0,1,0,1,1
2,0.37,132.66,1.1706513682949442,1464.94,0.18,1,0,0,0,80,1336,1,0,0,0,0,0,1
2,0.17,134.37,0.0,5.05,0.18,0,1,0,0,80,1336,1,0,1,1,0,0,1
2,1.07,106.47,13.583275305360587,155.8,0.18,0,1,0,0,100,1336,1,0,0,0,1,0,1
2,2.04,112.79,0.0,310.43,0.18,1,0,0,1,100,1336,4,0,0,1,1,1,1
2,0.05,134.37,0.0,848.35,0.47,0,1,0,1,10,1670,1,0,0,0,0,0,1
2,0.05,32.51,11.421901100655347,1092.71,0.37,0,1,0,1,100,1336,1,0,0,1,1,0,1
2,0.99,72.65,10.586634856363531,71.23,0.24,0,0,0,1,10,2004,1,0,1,0,1,1,1
2,0.36,79.53,11.685152459358758,103.51,2.48,1,1,0,1,50,1670,1,0,0,1,1,0,1
2,3.01,51.44,17.14197157233514,5.05,1.97,0,1,0,1,10,1670,1,1,0,0,0,1,1
2,0.79,124.29,7.615011083064989,1517.25,0.18,0,1,0,1,100,2004,6,0,0,1,1,1,1
2,0.05,102.55,19.214913264912497,5.05,0.99,0,0,0,1,80,2004,2,0,0,0,0,0,1
2,0.43,70.14,1.7819637593974402,275.24,0.48,0,0,0,1,120,1336,1,0,0,0,1,1,1
2,0.44,99.74,22.8754471028292,1280.2,0.18,1,0,0,1,100,2004,2,0,1,1,1,1,1
2,1.88,129.72,0.0,85.28,0.18,1,0,0,1,80,835,1,1,1,1,0,0,1
2,0.68,85.03,0.0,172.71,0.18,0,0,0,1,100,167,2,1,1,1,0,0,1
2,0.87,123.3,11.837893131419289,323.62,0.18,0,0,0,1,50,1670,6,0,0,1,0,0,1
2,0.05,107.22,0.0,255.84,0.58,1,0,0,1,0,1670,2,0,0,1,0,0,1
2,1.0,54.59,13.904443037844025,520.71,0.71,1,0,0,1,120,1670,1,0,0,0,1,0,1
2,0.86,114.63,27.17935436464756,65.3,1.37,0,0,0,0,120,2004,1,0,0,1,0,0,1
2,3.42,134.37,51.697942348063016,81.05,0.69,0,0,0,1,80,1336,2,1,0,0,0,0,1
2,0.23,33.15,25.419664606128958,5.05,0.57,0,1,0,1,120,1336,2,0,1,1,0,0,1
2,0.34,128.73,10.476105035213092,208.95,0.28,0,1,0,1,100,1336,2,0,1,1,0,0,1
2,0.08,133.36,26.571838988360298,288.44,0.18,1,1,0,0,100,2004,2,1,0,0,1,1,1
2,4.44,99.98,18.103878602231703,87.55,0.18,0,0,0,1,120,1670,1,1,0,1,0,0,1
2,1.47,70.0,0.0,193.17,0.18,1,0,0,1,20,835,1,1,0,1,1,1,1
2,0.36,124.34,8.481149925447461,1137.18,0.43,0,0,0,1,10,1670,2,0,1,1,0,1,1
2,4.05,68.17,0.0,219.26,0.18,1,1,0,0,120,1336,1,1,0,1,0,1,1
2,3.32,92.27,8.87101594026204,157.82,0.18,1,1,0,1,120,1336,6,1,0,1,1,0,1
2,0.05,101.13,5.178312620623025,196.22,0.53,0,0,0,1,10,1336,2,0,0,1,0,0,1
2,1.63,134.37,32.91156009985096,5.05,0.18,0,0,0,1,100,2004,2,0,1,0,0,1,1
2,0.34,55.79,3.702901802174617,5.05,0.23,0,1,0,1,50,835,1,1,1,1,1,1,1
2,0.05,45.58,2.032017200149257,283.93,1.14,0,0,0,1,80,334,2,1,1,1,0,0,1
2,0.05,133.18,12.386864098349168,55.64,1.02,0,0,0,1,80,1336,2,0,1,0,1,1,1
2,0.05,134.37,0.0,104.91,0.18,0,0,0,1,120,1670,2,0,0,1,0,1,1
